Season,Rank,Team,SeasonAvg,Last3,Last1,Home,Away,PrevYear
2006-07,1,Navy,59.4,56.3,59,56.8,60.8,56
2006-07,2,Air Force,49.6,43.3,44,53.7,45.5,53.5
2006-07,3,Michigan,41.2,34.3,27,44.7,37,41.6
2006-07,4,Cincinnati,39.8,40.3,34,43.2,36.3,38.5
2006-07,5,UConn,39.5,33.7,31,40.2,38.6,42.3
2006-07,6,Boise St,38.7,42.7,35,43,35.6,42.6
2006-07,7,Wisconsin,38,38,28,37.3,38.7,43.8
2006-07,8,TCU,37.9,46,46,31.8,42.3,44.8
2006-07,9,Georgia Tech,37.7,35,32,37.5,37.9,38.7
2006-07,10,Ohio St,36.9,32,23,34.7,39.5,39.5
2006-07,11,Oklahoma,36.6,37.7,38,37.8,35.6,43.5
2006-07,12,Minnesota,36.4,40.7,47,34,38.1,50.8
2006-07,13,West Virginia,36.3,43,45,27.5,45,51
2006-07,14,Nebraska,35.8,35,38,40.5,31.9,34.4
2006-07,15,Colorado,35.7,36.3,31,43.4,29.3,33
2006-07,16,Wake Forest,35.2,43,29,22.8,42.9,47.7
2006-07,17,Nevada,35,34,38,32.2,37.4,44.7
2006-07,17,Alabama,35,30.7,34,35.1,34.8,38.6
2006-07,19,Duke,34.7,28,27,34,35.6,39
2006-07,20,LSU,34.6,34.7,37,35.5,33.2,39.8
2006-07,21,Maryland,34.2,37.3,50,33.5,34.8,39.3
2006-07,22,Boston College,33.7,28.7,31,36.2,31.2,37.4
2006-07,23,S Florida,33.6,37.3,43,29.6,36.4,47.5
2006-07,24,Auburn,33.5,33.3,35,35.4,30.4,39.9
2006-07,25,Oklahoma St,33.2,43.3,41,26.8,37.7,39.1
2006-07,25,Texas,33.2,30.3,21,37,29.3,46.5
2006-07,27,Bowling Green,33.1,12.7,0,38.2,29.4,38
2006-07,27,N Texas,33.1,24.7,25,32.4,33.6,36.8
2006-07,29,Louisville,32.8,37.3,37,28,37,39.3
2006-07,30,Fresno St,32.8,26.7,0,37.7,28,37.2
2006-07,30,Kent St,32.8,35.7,32,26.6,37.3,26.1
2006-07,32,Mississippi,32.7,33,27,35.2,29.8,29.1
2006-07,33,Arizona St,32.7,27,36,32.2,33,37.3
2006-07,33,Arkansas St,32.7,27.7,38,36,30.3,40.5
2006-07,35,Clemson,32.5,21.3,25,31,34.3,37.7
2006-07,36,Oregon,32.5,29.7,30,30.6,33.9,35.4
2006-07,37,Louisiana,32.5,45.7,41,37,28.7,48.9
2006-07,38,Virginia Tech,32.4,34.7,26,33.1,31.4,46
2006-07,39,Utah St,32.2,33.7,33,35,30.1,39.8
2006-07,40,Miami,32,31.3,31,31.5,32.5,37.3
2006-07,41,Northwestern,31.6,39,52,39.4,25.2,38.5
2006-07,42,North Carolina,31.5,32,32,34.3,28,36.6
2006-07,43,BYU,31.2,29,31,32,30.6,35.1
2006-07,44,Michigan St,31,21,0,34.9,25.6,41.2
2006-07,44,Arkansas,31,36,34,28.7,33,43
2006-07,46,Kansas,30.9,37,29,29.8,32.2,35.2
2006-07,47,UL Monroe,30.5,45.7,33,25.3,32.5,36.6
2006-07,48,Virginia,30.3,32.3,23,33.3,27.3,37.5
2006-07,49,Iowa St,30.2,36,48,29.2,31.4,40.9
2006-07,50,Georgia,30,38,31,32,28,35
2006-07,51,USC,29.8,18.3,23,31.7,28.3,40.4
2006-07,51,Notre Dame,29.8,32.3,31,29.3,30.5,40.9
2006-07,53,Mississippi St,29.7,34.3,35,26,34.2,34.1
2006-07,54,Washington St,29.7,25.7,31,31.5,27.8,39.2
2006-07,55,Army,29.6,33,36,33.5,27.4,43.1
2006-07,55,Idaho,29.6,18,0,23.5,33.1,31.8
2006-07,55,Indiana,29.6,29.3,31,33.5,25,39
2006-07,58,Florida,29.3,35,43,23.2,34.6,37.9
2006-07,59,Utah,29.1,33.7,33,34.8,25,41.2
2006-07,60,Wyoming,28.9,20.7,39,30.7,27.2,32.4
2006-07,61,Vanderbilt,28.4,29,34,25,31.2,32.4
2006-07,62,NC State,28.1,33.7,29,28.3,27.8,36.2
2006-07,63,Ball St,28,20.3,39,30.4,26,37.3
2006-07,64,UAB,27.9,9,27,27.7,28.2,32.4
2006-07,64,Middle Tenn,27.9,20.7,30,8.8,37.5,38.9
2006-07,66,Rutgers,27.8,24.7,37,14.4,37.4,38.3
2006-07,66,Washington,27.8,26.7,31,22.5,33.2,34.5
2006-07,68,W Michigan,27.5,33.7,29,21.8,31.1,39.1
2006-07,69,California,27.5,19.7,0,30.8,24.2,37.8
2006-07,70,Buffalo,27.3,30.3,27,26.4,28,37.3
2006-07,71,Louisiana Tech,27.3,32.7,29,35.8,23,38.9
2006-07,72,Kentucky,27.1,33,40,28.7,25.5,35.7
2006-07,73,Colorado St,26.8,17.3,0,27.5,26.4,35
2006-07,74,C Michigan,26.5,20.3,32,33.6,22.6,39.5
2006-07,75,Temple,26.3,20,27,28.3,25.4,34.6
2006-07,76,Iowa,26.3,29.7,34,30.7,21.8,36.1
2006-07,77,UCF,26.1,38,38,23.3,29.4,42.8
2006-07,78,UNLV,26,22,43,30,22.7,33.3
2006-07,78,Houston,26,16.3,0,30.9,20.3,38.2
2006-07,80,Arizona,25.8,33.7,23,20.5,32.2,33.7
2006-07,81,E Carolina,25.7,23.3,32,27.7,24,35.8
2006-07,81,Purdue,25.7,26.3,13,24.5,26.7,37.8
2006-07,83,N Illinois,25.5,37.7,29,22,28,39.7
2006-07,84,Tulsa,25.4,34.3,29,13.6,33.9,37.8
2006-07,85,E Michigan,25.3,27,24,17.8,29.1,32.9
2006-07,86,Memphis,24.6,32.3,43,22.3,27.4,49.4
2006-07,87,Pittsburgh,24.2,28,24,20.3,28.8,35.9
2006-07,88,SMU,24,23,0,25.2,23,37.8
2006-07,89,Akron,23,19,20,32.2,16.4,32.5
2006-07,90,Stanford,22.4,22.7,33,21,23.4,35.7
2006-07,91,Tulane,22.3,19.3,32,23,21.9,32
2006-07,92,New Mexico,22.3,10.3,0,15.6,31.6,47.7
2006-07,93,Tennessee,21.8,20,0,24.4,18.7,36.3
2006-07,94,Hawai'i,21.6,25.3,27,23,19.4,23.3
2006-07,95,Oregon St,21.5,28.3,29,25.8,17.9,38.9
2006-07,96,Troy,21.3,14.3,0,28.8,17.5,38.7
2006-07,96,Penn St,21.3,0,0,12.2,30.3,39.3
2006-07,96,Florida Intl,21.3,14.7,25,22.4,20.4,30.9
2006-07,99,New Mexico St,20.7,29,26,21.2,20.2,29.1
2006-07,100,Florida St,20.5,15.3,0,19.4,22.4,26.8
2006-07,101,Kansas St,20,25.3,21,18.6,22,39.3
2006-07,102,Baylor,18.5,23.3,20,17,20.2,34.7
2006-07,103,Illinois,14.8,30,26,10.7,19.8,39.8
2006-07,104,Texas Tech,13.1,17.3,24,14.4,12.1,25.9
2006-07,105,Missouri,12.8,31.3,33,10.7,14.8,42.7
2006-07,106,Miami OH,11,0,0,15.4,7.9,37.5
2006-07,107,Syracuse,8.2,13,0,11.2,5.2,36
2006-07,108,Rice,7.9,0,0,9,7.4,54.5
2006-07,109,Texas A&M,4.3,17,0,0,8.5,40.6
2006-07,110,UTEP,3.3,5.3,16,2.7,3.8,32.6
2006-07,111,San Jose St,3.2,0,0,0,6.3,34.4
2006-07,112,San Diego St,2.4,0,0,0,4.3,38.2
2006-07,113,South Carolina,2.3,9.3,0,4.7,0,30.4
2006-07,114,Florida Atlantic,0,0,0,0,0,38.5
2006-07,114,UCLA,0,0,0,0,0,36.3
2006-07,114,Toledo,0,0,0,0,0,41.2
2006-07,114,Marshall,0,0,0,0,0,34.3
2006-07,114,Southern Miss,0,0,0,0,0,32.2
2006-07,114,Ohio,0,0,0,0,0,38.8
2007-08,1,Navy,61.6,59.7,58,63.4,60.3,59.4
2007-08,2,UCF,47.9,50.3,47,50.6,45.1,26.1
2007-08,3,Oregon,47.3,46.3,43,47.3,47.3,32.5
2007-08,4,Kent St,46.3,37,49,47.5,45.6,32.8
2007-08,5,Air Force,46.3,41.3,61,33.2,55.6,49.6
2007-08,6,W Kentucky,46,49.7,46,49,45.4,35
2007-08,7,Houston,45.9,39.7,30,44,46.1,26
2007-08,8,Oklahoma St,45.3,46.3,49,48.2,43.3,33.2
2007-08,9,Colorado St,43.5,49.3,52,42,43.6,26.8
2007-08,10,Nevada,43.2,40,30,44.4,42.3,35
2007-08,11,Fresno St,42.9,48.7,42,42,43.6,32.8
2007-08,12,Wake Forest,42.3,42,36,45.7,39.4,35.2
2007-08,13,Auburn,42.3,41,47,41.9,42.8,33.5
2007-08,13,Wisconsin,42.3,47,41,51.5,33,38
2007-08,15,Illinois,42.1,51,37,38.4,44.7,14.8
2007-08,16,Texas A&M,41.9,29,0,48,35.8,4.3
2007-08,17,Michigan St,41.6,31,39,39,43.9,31
2007-08,18,Texas,41.5,48.7,54,42.7,40.4,33.2
2007-08,19,UL Monroe,41.4,47.7,52,45.5,39,30.5
2007-08,20,Louisiana Tech,41.3,35.3,33,39,42.6,27.3
2007-08,21,Georgia Tech,41.1,41,40,39,43.2,37.7
2007-08,22,UConn,41,43,30,44,38,39.5
2007-08,22,Oklahoma,41,46.3,43,42.6,39.4,36.6
2007-08,24,Toledo,40.9,37,28,43.5,37.8,0
2007-08,25,Virginia Tech,40.2,41.3,42,40.8,39.6,32.4
2007-08,26,Iowa St,39.6,35.7,26,37,42.8,30.2
2007-08,27,Arkansas,39.3,49.3,50,30.2,48.5,31
2007-08,28,Wyoming,38.8,27,27,41.2,36.5,28.9
2007-08,29,W Michigan,38.8,36.7,40,38.6,39,27.5
2007-08,30,Utah,38.8,42.7,45,35,42,29.1
2007-08,31,Ohio St,38.8,41.7,30,39.7,37.8,36.9
2007-08,32,E Michigan,38.5,48.3,49,40.3,37.6,25.3
2007-08,33,New Mexico,38.3,36.3,40,38.7,38,22.3
2007-08,34,Arizona St,38.2,34,27,37.1,39.8,32.7
2007-08,35,Missouri,38.1,39.3,43,39.8,37,12.8
2007-08,36,C Michigan,37.9,42.7,44,35.3,39.1,26.5
2007-08,37,Virginia,37.6,40.7,47,37.2,38,30.3
2007-08,38,Tulane,37.5,43.7,32,31.2,45.2,22.3
2007-08,39,S Florida,37.5,42.3,34,44,32.9,33.6
2007-08,40,LSU,37.4,48,49,36.3,38.6,34.6
2007-08,41,Colorado,37.4,37.3,28,41.5,33.9,35.7
2007-08,42,Alabama,37.2,36,37,36.8,37.5,35
2007-08,43,Tulsa,37.1,37,39,32.8,40.4,25.4
2007-08,44,Maryland,37,37,25,36.8,37.1,34.2
2007-08,44,Georgia,37,42.7,40,36.8,37.2,30
2007-08,44,Michigan,37,32,47,36.9,37.2,41.2
2007-08,47,Akron,36.6,34.3,32,38.5,35.6,23
2007-08,48,Kansas,36.4,31.7,36,37.5,35.3,30.9
2007-08,49,TCU,36.4,32.3,39,45.3,28.7,37.9
2007-08,50,Vanderbilt,36.3,39,28,41,28,28.4
2007-08,51,USC,36.1,26.7,43,32.5,39.1,29.8
2007-08,52,Utah St,36,39.7,44,27.8,41.9,32.2
2007-08,53,Ball St,35.9,34.3,31,38.2,34.5,28
2007-08,54,SMU,35.9,48.3,41,40.7,31.2,24
2007-08,55,Clemson,35.8,23.7,40,36.5,35,32.5
2007-08,56,Middle Tenn,35.6,34.3,28,41.8,31.1,27.9
2007-08,56,Mississippi St,35.6,32.3,41,34.8,36.1,29.7
2007-08,58,Idaho,35.4,26,52,39.6,31.8,29.6
2007-08,59,N Illinois,35.1,42,28,37.8,33.6,25.5
2007-08,60,Nebraska,34.8,26.7,20,39.6,28,35.8
2007-08,61,E Carolina,34.4,41.3,50,30.8,37.4,25.7
2007-08,62,Florida St,34.3,32,33,41,30.1,20.5
2007-08,63,Ohio,34.2,23.7,38,27.8,37.9,0
2007-08,64,Minnesota,34.1,33,35,38.8,28.4,36.4
2007-08,65,California,33.9,28.3,34,39.5,29.1,27.5
2007-08,66,Notre Dame,33.5,41.3,38,43.6,19.4,29.8
2007-08,67,West Virginia,33.5,30.3,39,39.8,28,36.3
2007-08,68,Washington,33.3,52,50,41.1,24.2,27.8
2007-08,69,Miami,33.2,35.7,39,30.6,36.8,32
2007-08,70,Indiana,32.8,33.7,33,33,32.7,29.6
2007-08,71,Buffalo,32.7,27.7,26,41.2,26.6,27.3
2007-08,72,UNLV,32.3,18.7,34,27.7,36.8,26
2007-08,73,Army,32,27.7,40,29.8,33.3,29.6
2007-08,73,Troy,32,33.3,0,33,31.3,21.3
2007-08,75,Arkansas St,31.9,10.3,0,42.8,21,32.7
2007-08,76,UTEP,31.8,14.3,19,29.4,33.8,3.3
2007-08,77,Northwestern,31.7,32.3,18,33.5,29.6,31.6
2007-08,78,Mississippi,31.6,35.7,50,29.2,34.6,32.7
2007-08,79,Florida,31.4,23.3,32,32.4,30.2,29.3
2007-08,80,Duke,31.3,34.3,48,30.6,31.9,34.7
2007-08,81,Louisiana,31.1,31.7,37,34,28.7,32.5
2007-08,82,Memphis,31.1,30,0,36,26.2,24.6
2007-08,83,Stanford,31,43.3,39,27,39,22.4
2007-08,83,Pittsburgh,31,11.3,0,39,21.4,24.2
2007-08,85,Temple,30.9,27.3,27,30,31.8,26.3
2007-08,86,BYU,30.8,20.3,28,32,30.6,31.2
2007-08,86,Iowa,30.8,35.3,32,33.3,28.2,26.3
2007-08,88,Kentucky,30.3,37.7,36,32.1,27.6,27.1
2007-08,89,North Carolina,30.2,29,32,27.4,32.5,31.5
2007-08,89,Louisville,30.2,17.7,0,27.2,32.7,32.8
2007-08,91,Bowling Green,30.2,39,34,34.6,27.4,33.1
2007-08,92,Oregon St,29.9,32.7,54,25.8,32.9,21.5
2007-08,93,N Texas,29.5,34.3,26,24.6,33,33.1
2007-08,94,Purdue,29.3,28,27,33.5,25.2,25.7
2007-08,95,Boston College,28.9,26.7,30,30.7,27.4,33.7
2007-08,96,Kansas St,28.4,25.7,17,33,24.5,20
2007-08,97,NC State,28.1,26.7,16,27.8,28.4,28.1
2007-08,98,Tennessee,28,30.7,29,27.3,28.7,21.8
2007-08,99,Miami OH,26.5,34.3,25,20.8,31.4,11
2007-08,100,UAB,26.1,30,25,19.5,29.9,27.9
2007-08,101,Boise St,26,19.7,24,16.3,35.7,38.7
2007-08,101,New Mexico St,26,24.7,27,27,25.2,20.7
2007-08,103,Baylor,25.4,29.7,28,25,25.7,18.5
2007-08,104,Rice,25.1,26,37,29.6,21.3,7.9
2007-08,105,Arizona,23,16.3,19,25.6,20.8,25.8
2007-08,106,San Jose St,22.2,36.7,40,39.3,12.4,3.2
2007-08,107,Hawai'i,22.1,21.7,18,20.8,23.2,21.6
2007-08,108,Washington St,21.4,19,26,19,23.1,29.7
2007-08,109,Cincinnati,20.3,10,0,27,15.4,39.8
2007-08,110,Texas Tech,18.4,14.7,20,19.2,17.9,13.1
2007-08,111,Syracuse,15.9,16.3,0,13.3,19.6,8.2
2007-08,112,San Diego St,15.5,0,0,13.4,17.3,2.4
2007-08,112,Marshall,15.5,37,33,15,16,0
2007-08,114,Rutgers,15.1,13.7,41,15.3,14.8,27.8
2007-08,115,UCLA,13.5,32.7,47,21.5,6.7,0
2007-08,116,Florida Intl,12.3,13.3,40,8,15.4,21.3
2007-08,117,Florida Atlantic,2.6,0,0,0,4.3,0
2007-08,118,Southern Miss,2.6,0,0,6.2,0,0
2007-08,119,Penn St,0,0,0,0,0,21.3
2007-08,119,South Carolina,0,0,0,0,0,2.3
2008-09,1,Air Force,11.2,0,0,0,19.1,46.3
2008-09,2,E Michigan,10.4,0,0,11.8,9.6,38.5
2008-09,3,Temple,9.8,0,0,6.8,12,30.9
2008-09,4,Washington St,9,0,0,7,10.4,21.4
2008-09,5,Memphis,8.8,0,0,6.2,11.5,31.1
2008-09,5,Maryland,8.8,0,0,13.5,4.2,37
2008-09,7,Navy,8.8,0,0,0,13.1,61.6
2008-09,8,Wisconsin,8.6,0,0,17.2,0,42.3
2008-09,9,Michigan,8.5,0,0,8.6,8.4,37
2008-09,10,Georgia Tech,8.2,0,0,0,15,41.1
2008-09,11,Rice,8.1,0,0,7.3,8.7,25.1
2008-09,12,Buffalo,8.1,0,0,13.5,4,32.7
2008-09,12,E Carolina,8.1,0,0,8.4,7.9,34.4
2008-09,14,Ohio,7.9,0,0,8.8,7.4,34.2
2008-09,15,Oklahoma St,7.8,0,0,8.5,7,45.3
2008-09,16,California,7.6,0,0,5.1,10.5,33.9
2008-09,17,Nevada,7.6,0,0,9.4,6.3,43.2
2008-09,17,Middle Tenn,7.6,0,0,18.2,0,35.6
2008-09,17,TCU,7.6,0,0,10.6,5.4,36.4
2008-09,20,Illinois,7.2,0,0,8.8,5.8,42.1
2008-09,20,Kent St,7.2,0,0,0,11.3,46.3
2008-09,22,Vanderbilt,7.2,0,0,7.2,7.1,36.3
2008-09,23,Duke,7.1,0,0,13,0,31.3
2008-09,24,Penn St,6.9,0,0,13.8,0,0
2008-09,25,Baylor,6.9,0,0,12.7,0,25.4
2008-09,26,W Michigan,6.8,0,0,8,6.3,38.8
2008-09,27,Boston College,6.8,0,0,6.8,6.7,28.9
2008-09,28,Oregon,6.7,0,0,7.3,6.1,47.3
2008-09,29,Wyoming,6.6,0,0,12.2,0,38.8
2008-09,30,Utah,6.6,0,0,7.2,6.1,38.8
2008-09,31,Washington,6.5,0,0,5,8.6,33.3
2008-09,32,Louisiana,6.4,0,0,0,11,31.1
2008-09,33,Michigan St,6.4,0,0,7.4,5.2,41.6
2008-09,34,Minnesota,6.3,0,0,5.2,7.5,34.1
2008-09,35,Arizona,6.3,0,0,11.7,0,23
2008-09,36,Texas A&M,6.3,0,0,5.1,7.8,41.9
2008-09,36,N Illinois,6.3,0,0,0,10.7,35.1
2008-09,38,Virginia Tech,6.2,0,0,9.2,4.4,40.2
2008-09,39,Ohio St,6.2,0,0,6.7,5.7,38.8
2008-09,40,Idaho,6.1,0,0,8.4,4.2,35.4
2008-09,41,Wake Forest,5.8,0,0,4.4,7.3,42.3
2008-09,42,Tulane,5.8,0,0,6.2,5.3,37.5
2008-09,43,UAB,5.6,0,0,9,3.7,26.1
2008-09,43,Marshall,5.6,0,0,6.6,4.8,15.5
2008-09,45,Tulsa,5.6,0,0,0,10.4,37.1
2008-09,45,Ball St,5.6,0,0,5.8,5.5,35.9
2008-09,47,USC,5.5,0,0,5.3,5.7,36.1
2008-09,48,Alabama,5.4,0,0,3.7,7.1,37.2
2008-09,49,Mississippi,5.4,0,0,6,4.8,31.6
2008-09,50,Army,5.3,0,0,11.6,0,32
2008-09,51,Rutgers,5.3,0,0,10.5,0,15.1
2008-09,51,New Mexico,5.3,0,0,10.5,0,38.3
2008-09,53,Miami OH,5.2,0,0,5,5.3,26.5
2008-09,54,UL Monroe,5.1,0,0,0,8,41.4
2008-09,55,Pittsburgh,5.1,0,0,11,0,31
2008-09,55,Missouri,5.1,0,0,5.8,4.6,38.1
2008-09,57,Florida,5,0,0,10.8,0,31.4
2008-09,57,Toledo,5,0,0,0,10,40.9
2008-09,59,Louisiana Tech,4.9,0,0,6.4,3.9,41.3
2008-09,59,Stanford,4.9,0,0,0,8.4,31
2008-09,61,UTEP,4.8,0,0,5.2,4.3,31.8
2008-09,62,Nebraska,4.7,0,0,7.6,0,34.8
2008-09,62,Southern Miss,4.7,0,0,10.2,0,2.6
2008-09,64,UConn,4.6,0,0,0,7.9,41
2008-09,64,C Michigan,4.6,0,0,0,6.9,37.9
2008-09,66,Bowling Green,4.5,0,0,5.2,4,30.2
2008-09,66,Kansas,4.5,0,0,5.5,3.5,36.4
2008-09,68,Auburn,4.2,0,0,7.7,0,42.3
2008-09,69,Akron,4.2,0,0,5.6,3.1,36.6
2008-09,69,Houston,4.2,0,0,0,6.3,45.9
2008-09,71,Iowa St,4.1,0,0,9,0,39.6
2008-09,71,Arkansas St,4.1,0,0,0,6.4,31.9
2008-09,71,Purdue,4.1,0,0,7.5,0,29.3
2008-09,74,Clemson,3.9,0,0,5.8,2.3,35.8
2008-09,75,Tennessee,3.4,0,0,5.9,0,28
2008-09,76,Oklahoma,3.4,0,0,8.8,0,41
2008-09,77,Arizona St,3.3,0,0,6,0,38.2
2008-09,77,Arkansas,3.3,0,0,0,6,39.3
2008-09,79,NC State,3.3,0,0,0,6.5,28.1
2008-09,80,North Carolina,3.2,0,0,0,6.3,30.2
2008-09,81,San Jose St,3.1,0,0,0,5.7,22.2
2008-09,82,Miami,3.1,0,0,0,5.3,33.2
2008-09,83,Georgia,3,0,0,7.2,0,37
2008-09,83,Troy,3,0,0,0,4.5,32
2008-09,83,Fresno St,3,0,0,0,4.9,42.9
2008-09,83,West Virginia,3,0,0,0,6,33.5
2008-09,87,UNLV,2.9,0,0,0,7,32.3
2008-09,88,Mississippi St,2.9,0,0,0,5.3,35.6
2008-09,89,N Texas,2.8,0,0,6.8,0,29.5
2008-09,90,Kentucky,2.8,0,0,0,5.5,30.3
2008-09,91,Louisville,2.6,0,0,4.1,0,30.2
2008-09,92,Notre Dame,2.6,0,0,5.7,0,33.5
2008-09,93,Oregon St,2.5,0,0,0,4.6,29.9
2008-09,94,S Florida,2.4,0,0,5.8,0,37.5
2008-09,95,Texas,2.4,0,0,0,5.2,41.5
2008-09,96,Northwestern,2.3,0,0,0,4.5,31.7
2008-09,96,BYU,2.3,0,0,0,3.9,30.8
2008-09,98,Cincinnati,2.2,0,0,0,3.6,20.3
2008-09,99,Texas Tech,2,0,0,0,3.7,18.4
2008-09,100,Virginia,1.9,0,0,3.5,0,37.6
2008-09,101,Hawai'i,1.8,0,0,0,3.4,22.1
2008-09,102,SMU,1.3,0,0,0,2.3,35.9
2008-09,103,Boise St,0,0,0,0,0,26
2008-09,103,New Mexico St,0,0,0,0,0,26
2008-09,103,Utah St,0,0,0,0,0,36
2008-09,103,Florida St,0,0,0,0,0,34.3
2008-09,103,LSU,0,0,0,0,0,37.4
2008-09,103,Colorado St,0,0,0,0,0,43.5
2008-09,103,Florida Atlantic,0,0,0,0,0,2.6
2008-09,103,UCF,0,0,0,0,0,47.9
2008-09,103,UCLA,0,0,0,0,0,13.5
2008-09,103,San Diego St,0,0,0,0,0,15.5
2008-09,103,Florida Intl,0,0,0,0,0,12.3
2008-09,103,Iowa,0,0,0,0,0,30.8
2008-09,103,South Carolina,0,0,0,0,0,0
2008-09,103,W Kentucky,0,0,0,0,0,46
2008-09,103,Kansas St,0,0,0,0,0,28.4
2008-09,103,Indiana,0,0,0,0,0,32.8
2008-09,103,Colorado,0,0,0,0,0,37.4
2008-09,103,Syracuse,0,0,0,0,0,15.9
2009-10,1,Army,14.8,0,0,22.8,8.2,5.3
2009-10,2,Mississippi St,12.7,0,0,7.7,18.8,2.9
2009-10,3,Auburn,12.7,0,0,21.7,0,4.2
2009-10,4,Oregon,12.4,0,0,20.6,2.8,6.7
2009-10,5,Georgia Tech,12.1,0,0,23.6,4.9,8.2
2009-10,6,UConn,11.8,0,0,7,15.3,4.6
2009-10,7,South Carolina,11.8,0,0,11.5,12,0
2009-10,8,Michigan,11.5,0,0,18.1,0,8.5
2009-10,9,Air Force,11.5,0,0,0,19.7,11.2
2009-10,10,Tulsa,11.2,0,0,0,20.5,5.6
2009-10,11,Alabama,10.5,0,0,14.5,7,5.4
2009-10,12,Oklahoma St,10.3,0,0,17.6,0,7.8
2009-10,13,N Illinois,10.2,0,0,6,13.1,6.3
2009-10,14,Minnesota,9.9,0,0,7.5,12.3,6.3
2009-10,15,N Texas,9.8,0,0,6.7,12.8,2.8
2009-10,16,Utah,9.5,0,0,8.3,10.6,6.6
2009-10,17,California,9.4,0,0,7.4,10.9,7.6
2009-10,18,Virginia Tech,9.3,0,0,15,4.4,6.2
2009-10,19,Buffalo,9.3,0,0,6,12,8.1
2009-10,20,Tennessee,9.2,0,0,11,6.4,3.4
2009-10,21,E Michigan,9.1,0,0,5.8,11.4,10.4
2009-10,22,Texas,9,0,0,15,4.5,2.4
2009-10,22,Notre Dame,9,0,0,11.1,6,2.6
2009-10,22,UAB,9,0,0,14.6,5,5.6
2009-10,25,Middle Tenn,8.9,0,0,7.2,10.4,7.6
2009-10,26,Navy,8.8,0,0,13.8,5.8,8.8
2009-10,27,Purdue,8.8,0,0,8.9,8.8,4.1
2009-10,28,Northwestern,8.8,0,0,12.8,4.7,2.3
2009-10,29,Syracuse,8.6,0,0,9.4,7.3,0
2009-10,30,North Carolina,8.5,0,0,7.4,9.3,3.2
2009-10,31,Penn St,8.4,0,0,14.4,0,6.9
2009-10,32,LSU,8.4,0,0,11.1,5.2,0
2009-10,33,Stanford,8.3,0,0,5.7,11.3,4.9
2009-10,34,Kansas St,8.3,0,0,0,13.8,0
2009-10,35,Nevada,8.1,0,0,7.5,8.6,7.6
2009-10,36,S Florida,7.6,0,0,0,12,2.4
2009-10,37,Idaho,7.6,0,0,0,14.1,6.1
2009-10,38,Washington St,7.5,0,0,15,0,9
2009-10,39,Maryland,7.5,0,0,6.5,8.6,8.8
2009-10,40,San Jose St,7.4,0,0,4.4,9.8,3.1
2009-10,41,Memphis,7.3,0,0,8.6,6.2,8.8
2009-10,42,Wake Forest,7.2,0,0,13.2,0,5.8
2009-10,42,Mississippi,7.2,0,0,0,13.2,5.4
2009-10,44,UTEP,6.9,0,0,8.2,5.7,4.8
2009-10,45,Nebraska,6.9,0,0,8.6,5.1,4.7
2009-10,46,Boise St,6.8,0,0,9.8,4.1,0
2009-10,47,Kansas,6.7,0,0,6.2,7.2,4.5
2009-10,48,Fresno St,6.5,0,0,9.8,4.9,3
2009-10,48,New Mexico,6.5,0,0,9,4,5.3
2009-10,48,Duke,6.5,0,0,0,10.8,7.1
2009-10,51,Iowa,6.4,0,0,7,5.8,0
2009-10,51,Wisconsin,6.4,0,0,7.6,5.6,8.6
2009-10,53,Clemson,6.4,0,0,7.8,5.1,3.9
2009-10,54,Oklahoma,6.3,0,0,9,4.4,3.4
2009-10,54,West Virginia,6.3,0,0,6.2,6.5,3
2009-10,54,Iowa St,6.3,0,0,6.8,6,4.1
2009-10,57,Vanderbilt,6.2,0,0,5.8,6.5,7.2
2009-10,58,W Kentucky,6.1,0,0,0,9.6,0
2009-10,59,New Mexico St,6.1,0,0,14.6,0,0
2009-10,60,BYU,6,0,0,0,11.1,2.3
2009-10,61,Missouri,5.9,0,0,0,10.1,5.1
2009-10,61,Arizona,5.9,0,0,9.2,3.6,6.3
2009-10,63,Ohio,5.8,0,0,6.4,5.5,7.9
2009-10,64,Florida Atlantic,5.8,0,0,0,10,0
2009-10,65,Temple,5.8,0,0,8,4.1,9.8
2009-10,65,Miami,5.8,0,0,7.8,4.3,3.1
2009-10,67,Rice,5.5,0,0,0,11,8.1
2009-10,68,UNLV,5.5,0,0,10,0,2.9
2009-10,69,Pittsburgh,5.4,0,0,6.2,4.7,5.1
2009-10,70,UCLA,5.4,0,0,5.7,5.1,0
2009-10,71,Tulane,5.3,0,0,11.6,0,5.8
2009-10,71,Louisiana,5.3,0,0,5.8,4.8,6.4
2009-10,71,Baylor,5.3,0,0,4.2,6.2,6.9
2009-10,74,Georgia,4.9,0,0,5.8,4.3,3
2009-10,75,Louisiana Tech,4.9,0,0,0,7.7,4.9
2009-10,76,Florida St,4.8,0,0,11.4,0,0
2009-10,77,Ball St,4.7,0,0,4.8,4.7,5.6
2009-10,78,SMU,4.7,0,0,0,8,1.3
2009-10,79,Michigan St,4.6,0,0,5,4.2,6.4
2009-10,80,E Carolina,4.4,0,0,0,7.1,8.1
2009-10,81,TCU,4.2,0,0,0,7.1,7.6
2009-10,82,C Michigan,3.8,0,0,0,5.4,4.6
2009-10,83,Louisville,3.6,0,0,0,6.7,2.6
2009-10,83,Colorado St,3.6,0,0,8,0,0
2009-10,85,Texas A&M,3.6,0,0,6.7,0,6.3
